date,ticker,name,price
2008-09-09,SMI,SMI (Price Return),7189.5
2008-09-09,EURO50,EuroStoxx 50  (Price Return),3261.1
2008-09-09,DJIA,Dow Jones Industrial Average Index  (Price Return),11231.0
2008-09-09,NIKKEI,Nikkei 225 (Price Return),12400.7
2008-09-09,DAX,DAX (Total Return),6233.4
2008-09-10,SMI,SMI (Price Return),7121.4
2008-09-10,EURO50,EuroStoxx 50  (Price Return),3242.0
2008-09-10,DJIA,Dow Jones Industrial Average Index  (Price Return),11269.0
2008-09-10,NIKKEI,Nikkei 225 (Price Return),12346.6
2008-09-10,DAX,DAX (Total Return),6210.3
2008-09-11,SMI,SMI (Price Return),7071.2
2008-09-11,EURO50,EuroStoxx 50  (Price Return),3222.1
2008-09-11,DJIA,Dow Jones Industrial Average Index  (Price Return),11434.0
2008-09-11,NIKKEI,Nikkei 225 (Price Return),12102.5
2008-09-11,DAX,DAX (Total Return),6178.9
2008-09-12,SMI,SMI (Price Return),7215.5
2008-09-12,EURO50,EuroStoxx 50  (Price Return),3278.0
2008-09-12,DJIA,Dow Jones Industrial Average Index  (Price Return),11422.0
2008-09-12,NIKKEI,Nikkei 225 (Price Return),12214.8
2008-09-12,DAX,DAX (Total Return),6234.9
2008-09-15,SMI,SMI (Price Return),6939.1
2008-09-15,EURO50,EuroStoxx 50  (Price Return),3151.2
2008-09-15,DJIA,Dow Jones Industrial Average Index  (Price Return),10918.0
2008-09-15,NIKKEI,Nikkei 225 (Price Return),12214.8
2008-09-15,DAX,DAX (Total Return),6064.2
2008-09-16,SMI,SMI (Price Return),6732.9
2008-09-16,EURO50,EuroStoxx 50  (Price Return),3088.4
2008-09-16,DJIA,Dow Jones Industrial Average Index  (Price Return),11059.0
2008-09-16,NIKKEI,Nikkei 225 (Price Return),11609.7
2008-09-16,DAX,DAX (Total Return),5965.2
2008-09-17,SMI,SMI (Price Return),6654.3
2008-09-17,EURO50,EuroStoxx 50  (Price Return),3018.8
2008-09-17,DJIA,Dow Jones Industrial Average Index  (Price Return),10610.0
2008-09-17,NIKKEI,Nikkei 225 (Price Return),11749.8
2008-09-17,DAX,DAX (Total Return),5861.0
2008-09-18,SMI,SMI (Price Return),6623.3
2008-09-18,EURO50,EuroStoxx 50  (Price Return),3000.8
2008-09-18,DJIA,Dow Jones Industrial Average Index  (Price Return),11020.0
2008-09-18,NIKKEI,Nikkei 225 (Price Return),11489.3
2008-09-18,DAX,DAX (Total Return),5863.4
2008-09-19,SMI,SMI (Price Return),7025.2
2008-09-19,EURO50,EuroStoxx 50  (Price Return),3253.5
2008-09-19,DJIA,Dow Jones Industrial Average Index  (Price Return),11388.0
2008-09-19,NIKKEI,Nikkei 225 (Price Return),11920.9
2008-09-19,DAX,DAX (Total Return),6189.5
2008-09-22,SMI,SMI (Price Return),6887.4
