date,ticker,name,price
2011-07-19,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),117.4
2011-07-19,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",148.76
2011-07-19,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.51
2011-07-20,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),117.29
2011-07-20,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",148.61
2011-07-20,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.53
2011-07-21,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),116.99
2011-07-21,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",148.45
2011-07-21,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.55
2011-07-22,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),117.18
2011-07-22,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",148.78
2011-07-22,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.51
2011-07-25,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),117.44
2011-07-25,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",148.67
2011-07-25,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.45
2011-07-26,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),117.44
2011-07-26,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",148.81
2011-07-26,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.45
2011-07-27,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),117.79
2011-07-27,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",148.87
2011-07-27,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.4
2011-07-28,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),117.75
2011-07-28,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",148.96
2011-07-28,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.4
2011-07-29,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),117.99
2011-07-29,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",149.44
2011-07-29,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.34
2011-08-01,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),117.99
2011-08-01,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",149.64
2011-08-01,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.34
2011-08-02,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),118.25
2011-08-02,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",150.02
2011-08-02,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.26
2011-08-03,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),118.54
2011-08-03,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",150.13
2011-08-03,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.28
2011-08-04,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),118.76
2011-08-04,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",150.58
2011-08-04,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.25
2011-08-05,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),118.87
2011-08-05,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",150.31
2011-08-05,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.23
2011-08-08,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.25
