date,ticker,name,price
2011-10-25,CAT-US,Caterpillar Inc.,89.89
2011-10-25,MSFT-US,Microsoft Corporation,26.81
2011-10-25,HD-US,"Home Depot, Inc.",36.04
2011-10-25,SHW-US,Sherwin-Williams Company,27.72
2011-10-25,AMGN-US,Amgen Inc.,56.47
2011-10-25,AXP-US,American Express Company,49.42
2011-10-25,MCD-US,McDonald's Corporation,91.77
2011-10-25,V-US,Visa Inc. Class A,22.67
2011-10-25,JPM-US,JPMorgan Chase & Co.,33.49
2011-10-25,TRV-US,"Travelers Companies, Inc.",56.34
2011-10-25,UNH-US,UnitedHealth Group Incorporated,48.76
2011-10-25,IBM-US,International Business Machines Corporation,172.27
2011-10-25,AAPL-US,Apple Inc.,14.21
2011-10-25,JNJ-US,Johnson & Johnson,63.69
2011-10-25,BA-US,Boeing Company,63.72
2011-10-25,HON-US,Honeywell International Inc.,45.48
2011-10-25,AMZN-US,"Amazon.com, Inc.",11.36
2011-10-25,CRM-US,"Salesforce, Inc.",32.39
2011-10-25,CVX-US,Chevron Corporation,104.5
2011-10-25,NVDA-US,NVIDIA Corporation,0.36
2011-10-25,MMM-US,3M Company,64.41
2011-10-25,PG-US,Procter & Gamble Company,64.51
2011-10-25,WMT-US,Walmart Inc.,18.9
2011-10-25,MRK-US,"Merck & Co., Inc.",31.38
2011-10-25,DIS-US,Walt Disney Company,34.51
2011-10-25,KO-US,Coca-Cola Company,33.48
2011-10-25,CSCO-US,"Cisco Systems, Inc.",17.62
2011-10-25,NKE-US,"NIKE, Inc. Class B",23.44
2011-10-25,VZ-US,Verizon Communications Inc.,36.19
2011-10-26,GS-US,"Goldman Sachs Group, Inc.",106.33
2011-10-26,CAT-US,Caterpillar Inc.,91.57
2011-10-26,MSFT-US,Microsoft Corporation,26.59
2011-10-26,HD-US,"Home Depot, Inc.",36.55
2011-10-26,SHW-US,Sherwin-Williams Company,27.28
2011-10-26,AMGN-US,Amgen Inc.,56.95
2011-10-26,AXP-US,American Express Company,50.45
2011-10-26,MCD-US,McDonald's Corporation,91.78
2011-10-26,V-US,Visa Inc. Class A,23.01
2011-10-26,JPM-US,JPMorgan Chase & Co.,34.18
2011-10-26,TRV-US,"Travelers Companies, Inc.",57.5
2011-10-26,UNH-US,UnitedHealth Group Incorporated,48.76
2011-10-26,IBM-US,International Business Machines Corporation,173.81
2011-10-26,AAPL-US,Apple Inc.,14.31
2011-10-26,JNJ-US,Johnson & Johnson,64.49
2011-10-26,BA-US,Boeing Company,66.56
2011-10-26,HON-US,Honeywell International Inc.,46.1
2011-10-26,AMZN-US,"Amazon.com, Inc.",9.92
2011-10-26,CRM-US,"Salesforce, Inc.",30.89
2011-10-26,CVX-US,Chevron Corporation,106.77
2011-10-26,NVDA-US,NVIDIA Corporation,0.37
2011-10-26,MMM-US,3M Company,64.39
2011-10-26,PG-US,Procter & Gamble Company,64.95
2011-10-26,WMT-US,Walmart Inc.,19.12
2011-10-26,MRK-US,"Merck & Co., Inc.",31.98
2011-10-26,DIS-US,Walt Disney Company,35.05
2011-10-26,KO-US,Coca-Cola Company,33.74
2011-10-26,CSCO-US,"Cisco Systems, Inc.",17.61
2011-10-26,NKE-US,"NIKE, Inc. Class B",23.55
2011-10-26,VZ-US,Verizon Communications Inc.,36.81
2011-10-27,GS-US,"Goldman Sachs Group, Inc.",116.4
2011-10-27,CAT-US,Caterpillar Inc.,96.33
2011-10-27,MSFT-US,Microsoft Corporation,27.25
2011-10-27,HD-US,"Home Depot, Inc.",37.22
2011-10-27,SHW-US,Sherwin-Williams Company,27.69
2011-10-27,AMGN-US,Amgen Inc.,58.06
2011-10-27,AXP-US,American Express Company,52.06
2011-10-27,MCD-US,McDonald's Corporation,93.51
2011-10-27,V-US,Visa Inc. Class A,23.6
2011-10-27,JPM-US,JPMorgan Chase & Co.,37.02
2011-10-27,TRV-US,"Travelers Companies, Inc.",59.4
2011-10-27,UNH-US,UnitedHealth Group Incorporated,49.18
2011-10-27,IBM-US,International Business Machines Corporation,177.55
2011-10-27,AAPL-US,Apple Inc.,14.45
2011-10-27,JNJ-US,Johnson & Johnson,65.5
2011-10-27,BA-US,Boeing Company,67.49
2011-10-27,HON-US,Honeywell International Inc.,48.5
2011-10-27,AMZN-US,"Amazon.com, Inc.",10.34
2011-10-27,CRM-US,"Salesforce, Inc.",33.34
2011-10-27,CVX-US,Chevron Corporation,108.97
2011-10-27,NVDA-US,NVIDIA Corporation,0.38
2011-10-27,MMM-US,3M Company,68.06
2011-10-27,PG-US,Procter & Gamble Company,65.26
2011-10-27,WMT-US,Walmart Inc.,19.27
2011-10-27,MRK-US,"Merck & Co., Inc.",32.72
2011-10-27,DIS-US,Walt Disney Company,36.28
2011-10-27,KO-US,Coca-Cola Company,34.29
2011-10-27,CSCO-US,"Cisco Systems, Inc.",18.44
2011-10-27,NKE-US,"NIKE, Inc. Class B",23.96
2011-10-27,VZ-US,Verizon Communications Inc.,37.66
2011-10-28,GS-US,"Goldman Sachs Group, Inc.",115.86
2011-10-28,CAT-US,Caterpillar Inc.,96.85
2011-10-28,MSFT-US,Microsoft Corporation,26.98
2011-10-28,HD-US,"Home Depot, Inc.",36.12
2011-10-28,SHW-US,Sherwin-Williams Company,28.08
2011-10-28,AMGN-US,Amgen Inc.,57.24
2011-10-28,AXP-US,American Express Company,52.1
2011-10-28,MCD-US,McDonald's Corporation,93.29
2011-10-28,V-US,Visa Inc. Class A,23.78
2011-10-28,JPM-US,JPMorgan Chase & Co.,36.69
2011-10-28,TRV-US,"Travelers Companies, Inc.",59.48
2011-10-28,UNH-US,UnitedHealth Group Incorporated,48.85
2011-10-28,IBM-US,International Business Machines Corporation,179.05
2011-10-28,AAPL-US,Apple Inc.,14.46
2011-10-28,JNJ-US,Johnson & Johnson,65.6
2011-10-28,BA-US,Boeing Company,68.17
2011-10-28,HON-US,Honeywell International Inc.,48.33
2011-10-28,AMZN-US,"Amazon.com, Inc.",10.87
2011-10-28,CRM-US,"Salesforce, Inc.",34.79
2011-10-28,CVX-US,Chevron Corporation,109.64
2011-10-28,NVDA-US,NVIDIA Corporation,0.39
2011-10-28,MMM-US,3M Company,67.72
2011-10-28,PG-US,Procter & Gamble Company,64.73
2011-10-28,WMT-US,Walmart Inc.,19.05
2011-10-28,MRK-US,"Merck & Co., Inc.",33.48
2011-10-28,DIS-US,Walt Disney Company,36.21
2011-10-28,KO-US,Coca-Cola Company,34.47
2011-10-28,CSCO-US,"Cisco Systems, Inc.",18.56
2011-10-28,NKE-US,"NIKE, Inc. Class B",24.19
2011-10-28,VZ-US,Verizon Communications Inc.,37.63
2011-10-31,GS-US,"Goldman Sachs Group, Inc.",109.55
2011-10-31,CAT-US,Caterpillar Inc.,94.46
2011-10-31,MSFT-US,Microsoft Corporation,26.63
2011-10-31,HD-US,"Home Depot, Inc.",35.8
2011-10-31,SHW-US,Sherwin-Williams Company,27.57
2011-10-31,AMGN-US,Amgen Inc.,57.27
2011-10-31,AXP-US,American Express Company,50.62
2011-10-31,MCD-US,McDonald's Corporation,92.85
2011-10-31,V-US,Visa Inc. Class A,23.32
2011-10-31,JPM-US,JPMorgan Chase & Co.,34.76
2011-10-31,TRV-US,"Travelers Companies, Inc.",58.35
2011-10-31,UNH-US,UnitedHealth Group Incorporated,47.99
2011-10-31,IBM-US,International Business Machines Corporation,176.35
2011-10-31,AAPL-US,Apple Inc.,14.46
2011-10-31,JNJ-US,Johnson & Johnson,64.39
2011-10-31,BA-US,Boeing Company,65.79
2011-10-31,HON-US,Honeywell International Inc.,47.0
2011-10-31,AMZN-US,"Amazon.com, Inc.",10.68
2011-10-31,CRM-US,"Salesforce, Inc.",33.29
2011-10-31,CVX-US,Chevron Corporation,105.05
2011-10-31,NVDA-US,NVIDIA Corporation,0.37
2011-10-31,MMM-US,3M Company,66.07
2011-10-31,PG-US,Procter & Gamble Company,63.99
2011-10-31,WMT-US,Walmart Inc.,18.91
2011-10-31,MRK-US,"Merck & Co., Inc.",32.9
2011-10-31,DIS-US,Walt Disney Company,34.88
2011-10-31,KO-US,Coca-Cola Company,34.16
2011-10-31,CSCO-US,"Cisco Systems, Inc.",18.53
2011-10-31,NKE-US,"NIKE, Inc. Class B",24.09
2011-10-31,VZ-US,Verizon Communications Inc.,36.98
2011-11-01,GS-US,"Goldman Sachs Group, Inc.",103.54
2011-11-01,CAT-US,Caterpillar Inc.,91.63
2011-11-01,MSFT-US,Microsoft Corporation,25.99
2011-11-01,HD-US,"Home Depot, Inc.",35.54
2011-11-01,SHW-US,Sherwin-Williams Company,27.21
2011-11-01,AMGN-US,Amgen Inc.,55.54
2011-11-01,AXP-US,American Express Company,48.99
2011-11-01,MCD-US,McDonald's Corporation,91.91
2011-11-01,V-US,Visa Inc. Class A,22.51
2011-11-01,JPM-US,JPMorgan Chase & Co.,32.71
2011-11-01,TRV-US,"Travelers Companies, Inc.",56.43
2011-11-01,UNH-US,UnitedHealth Group Incorporated,46.22
2011-11-01,IBM-US,International Business Machines Corporation,173.22
2011-11-01,AAPL-US,Apple Inc.,14.16
2011-11-01,JNJ-US,Johnson & Johnson,63.38
2011-11-01,BA-US,Boeing Company,63.17
2011-11-01,HON-US,Honeywell International Inc.,45.92
2011-11-01,AMZN-US,"Amazon.com, Inc.",10.61
2011-11-01,CRM-US,"Salesforce, Inc.",32.59
2011-11-01,CVX-US,Chevron Corporation,102.08
2011-11-01,NVDA-US,NVIDIA Corporation,0.35
2011-11-01,MMM-US,3M Company,63.98
2011-11-01,PG-US,Procter & Gamble Company,62.71
2011-11-01,WMT-US,Walmart Inc.,18.74
2011-11-01,MRK-US,"Merck & Co., Inc.",32.48
2011-11-01,DIS-US,Walt Disney Company,33.6
2011-11-01,KO-US,Coca-Cola Company,33.52
2011-11-01,CSCO-US,"Cisco Systems, Inc.",17.59
2011-11-01,NKE-US,"NIKE, Inc. Class B",23.47
2011-11-01,VZ-US,Verizon Communications Inc.,36.47
2011-11-02,GS-US,"Goldman Sachs Group, Inc.",106.13
2011-11-02,CAT-US,Caterpillar Inc.,93.94
2011-11-02,MSFT-US,Microsoft Corporation,26.01
2011-11-02,HD-US,"Home Depot, Inc.",35.99
2011-11-02,SHW-US,Sherwin-Williams Company,27.85
2011-11-02,AMGN-US,Amgen Inc.,54.8
2011-11-02,AXP-US,American Express Company,50.32
2011-11-02,MCD-US,McDonald's Corporation,92.53
2011-11-02,V-US,Visa Inc. Class A,22.88
2011-11-02,JPM-US,JPMorgan Chase & Co.,33.64
2011-11-02,TRV-US,"Travelers Companies, Inc.",57.71
2011-11-02,UNH-US,UnitedHealth Group Incorporated,46.36
2011-11-02,IBM-US,International Business Machines Corporation,175.67
2011-11-02,AAPL-US,Apple Inc.,14.19
2011-11-02,JNJ-US,Johnson & Johnson,63.64
2011-11-02,BA-US,Boeing Company,64.4
2011-11-02,HON-US,Honeywell International Inc.,47.04
2011-11-02,AMZN-US,"Amazon.com, Inc.",10.78
2011-11-02,CRM-US,"Salesforce, Inc.",32.46
2011-11-02,CVX-US,Chevron Corporation,104.54
2011-11-02,NVDA-US,NVIDIA Corporation,0.35
2011-11-02,MMM-US,3M Company,65.26
2011-11-02,PG-US,Procter & Gamble Company,62.86
2011-11-02,WMT-US,Walmart Inc.,18.95
2011-11-02,MRK-US,"Merck & Co., Inc.",32.6
2011-11-02,DIS-US,Walt Disney Company,34.07
2011-11-02,KO-US,Coca-Cola Company,33.89
2011-11-02,CSCO-US,"Cisco Systems, Inc.",17.85
2011-11-02,NKE-US,"NIKE, Inc. Class B",23.74
2011-11-02,VZ-US,Verizon Communications Inc.,36.8
2011-11-03,GS-US,"Goldman Sachs Group, Inc.",107.68
2011-11-03,CAT-US,Caterpillar Inc.,96.0
2011-11-03,MSFT-US,Microsoft Corporation,26.53
2011-11-03,HD-US,"Home Depot, Inc.",36.45
2011-11-03,SHW-US,Sherwin-Williams Company,28.62
2011-11-03,AMGN-US,Amgen Inc.,55.7
2011-11-03,AXP-US,American Express Company,51.68
2011-11-03,MCD-US,McDonald's Corporation,93.0
2011-11-03,V-US,Visa Inc. Class A,23.3
2011-11-03,JPM-US,JPMorgan Chase & Co.,34.38
2011-11-03,TRV-US,"Travelers Companies, Inc.",58.58
2011-11-03,UNH-US,UnitedHealth Group Incorporated,46.18
2011-11-03,IBM-US,International Business Machines Corporation,178.9
2011-11-03,AAPL-US,Apple Inc.,14.4
2011-11-03,JNJ-US,Johnson & Johnson,64.34
2011-11-03,BA-US,Boeing Company,66.19
2011-11-03,HON-US,Honeywell International Inc.,48.38
2011-11-03,AMZN-US,"Amazon.com, Inc.",10.91
2011-11-03,CRM-US,"Salesforce, Inc.",33.26
2011-11-03,CVX-US,Chevron Corporation,106.13
2011-11-03,NVDA-US,NVIDIA Corporation,0.37
2011-11-03,MMM-US,3M Company,66.59
2011-11-03,PG-US,Procter & Gamble Company,63.21
2011-11-03,WMT-US,Walmart Inc.,19.14
2011-11-03,MRK-US,"Merck & Co., Inc.",32.93
2011-11-03,DIS-US,Walt Disney Company,35.03
2011-11-03,KO-US,Coca-Cola Company,34.33
2011-11-03,CSCO-US,"Cisco Systems, Inc.",18.18
2011-11-03,NKE-US,"NIKE, Inc. Class B",23.92
2011-11-03,VZ-US,Verizon Communications Inc.,37.45
2011-11-04,GS-US,"Goldman Sachs Group, Inc.",105.04
2011-11-04,CAT-US,Caterpillar Inc.,95.74
2011-11-04,MSFT-US,Microsoft Corporation,26.25
2011-11-04,HD-US,"Home Depot, Inc.",36.39
2011-11-04,SHW-US,Sherwin-Williams Company,28.76
2011-11-04,AMGN-US,Amgen Inc.,55.17
2011-11-04,AXP-US,American Express Company,51.18
2011-11-04,MCD-US,McDonald's Corporation,93.81
2011-11-04,V-US,Visa Inc. Class A,23.16
2011-11-04,JPM-US,JPMorgan Chase & Co.,33.97
2011-11-04,TRV-US,"Travelers Companies, Inc.",58.14
2011-11-04,UNH-US,UnitedHealth Group Incorporated,45.58
2011-11-04,IBM-US,International Business Machines Corporation,178.02
2011-11-04,AAPL-US,Apple Inc.,14.29
2011-11-04,JNJ-US,Johnson & Johnson,64.12
2011-11-04,BA-US,Boeing Company,65.8
2011-11-04,HON-US,Honeywell International Inc.,48.39
2011-11-04,AMZN-US,"Amazon.com, Inc.",10.82
2011-11-04,CRM-US,"Salesforce, Inc.",32.83
2011-11-04,CVX-US,Chevron Corporation,106.43
2011-11-04,NVDA-US,NVIDIA Corporation,0.37
2011-11-04,MMM-US,3M Company,66.3
2011-11-04,PG-US,Procter & Gamble Company,63.03
2011-11-04,WMT-US,Walmart Inc.,19.17
2011-11-04,MRK-US,"Merck & Co., Inc.",32.44
2011-11-04,DIS-US,Walt Disney Company,34.76
2011-11-04,KO-US,Coca-Cola Company,33.89
2011-11-04,CSCO-US,"Cisco Systems, Inc.",18.03
2011-11-04,NKE-US,"NIKE, Inc. Class B",23.6
2011-11-04,VZ-US,Verizon Communications Inc.,37.17
2011-11-07,GS-US,"Goldman Sachs Group, Inc.",105.57
2011-11-07,CAT-US,Caterpillar Inc.,95.0
2011-11-07,MSFT-US,Microsoft Corporation,26.8
2011-11-07,HD-US,"Home Depot, Inc.",37.34
2011-11-07,SHW-US,Sherwin-Williams Company,28.79
2011-11-07,AMGN-US,Amgen Inc.,58.43
2011-11-07,AXP-US,American Express Company,51.25
2011-11-07,MCD-US,McDonald's Corporation,94.62
2011-11-07,V-US,Visa Inc. Class A,23.24
2011-11-07,JPM-US,JPMorgan Chase & Co.,34.24
2011-11-07,TRV-US,"Travelers Companies, Inc.",58.62
2011-11-07,UNH-US,UnitedHealth Group Incorporated,45.17
2011-11-07,IBM-US,International Business Machines Corporation,178.92
2011-11-07,AAPL-US,Apple Inc.,14.28
2011-11-07,JNJ-US,Johnson & Johnson,64.0
2011-11-07,BA-US,Boeing Company,66.29
2011-11-07,HON-US,Honeywell International Inc.,48.4
2011-11-07,AMZN-US,"Amazon.com, Inc.",10.85
2011-11-07,CRM-US,"Salesforce, Inc.",33.34
2011-11-07,CVX-US,Chevron Corporation,107.72
2011-11-07,NVDA-US,NVIDIA Corporation,0.37
2011-11-07,MMM-US,3M Company,66.63
2011-11-07,PG-US,Procter & Gamble Company,63.46
2011-11-07,WMT-US,Walmart Inc.,19.31
2011-11-07,MRK-US,"Merck & Co., Inc.",32.73
2011-11-07,DIS-US,Walt Disney Company,35.15
2011-11-07,KO-US,Coca-Cola Company,34.11
2011-11-07,CSCO-US,"Cisco Systems, Inc.",18.01
2011-11-07,NKE-US,"NIKE, Inc. Class B",23.45
2011-11-07,VZ-US,Verizon Communications Inc.,37.34
2011-11-08,GS-US,"Goldman Sachs Group, Inc.",108.58
2011-11-08,CAT-US,Caterpillar Inc.,95.89
2011-11-08,MSFT-US,Microsoft Corporation,27.16
2011-11-08,HD-US,"Home Depot, Inc.",37.94
2011-11-08,SHW-US,Sherwin-Williams Company,28.91
2011-11-08,AMGN-US,Amgen Inc.,58.0
2011-11-08,AXP-US,American Express Company,51.34
2011-11-08,MCD-US,McDonald's Corporation,94.6
2011-11-08,V-US,Visa Inc. Class A,23.64
2011-11-08,JPM-US,JPMorgan Chase & Co.,35.02
2011-11-08,TRV-US,"Travelers Companies, Inc.",59.03
2011-11-08,UNH-US,UnitedHealth Group Incorporated,46.15
2011-11-08,IBM-US,International Business Machines Corporation,178.85
2011-11-08,AAPL-US,Apple Inc.,14.51
2011-11-08,JNJ-US,Johnson & Johnson,64.86
2011-11-08,BA-US,Boeing Company,66.65
2011-11-08,HON-US,Honeywell International Inc.,49.02
2011-11-08,AMZN-US,"Amazon.com, Inc.",10.9
2011-11-08,CRM-US,"Salesforce, Inc.",33.53
2011-11-08,CVX-US,Chevron Corporation,108.86
2011-11-08,NVDA-US,NVIDIA Corporation,0.38
2011-11-08,MMM-US,3M Company,68.42
2011-11-08,PG-US,Procter & Gamble Company,64.21
2011-11-08,WMT-US,Walmart Inc.,19.77
2011-11-08,MRK-US,"Merck & Co., Inc.",32.87
2011-11-08,DIS-US,Walt Disney Company,35.29
2011-11-08,KO-US,Coca-Cola Company,34.33
2011-11-08,CSCO-US,"Cisco Systems, Inc.",18.31
2011-11-08,NKE-US,"NIKE, Inc. Class B",23.86
2011-11-08,VZ-US,Verizon Communications Inc.,37.52
2011-11-09,GS-US,"Goldman Sachs Group, Inc.",99.67
2011-11-09,CAT-US,Caterpillar Inc.,91.64
2011-11-09,MSFT-US,Microsoft Corporation,26.2
2011-11-09,HD-US,"Home Depot, Inc.",37.16
2011-11-09,SHW-US,Sherwin-Williams Company,28.32
2011-11-09,AMGN-US,Amgen Inc.,57.51
2011-11-09,AXP-US,American Express Company,49.21
2011-11-09,MCD-US,McDonald's Corporation,92.65
2011-11-09,V-US,Visa Inc. Class A,23.28
2011-11-09,JPM-US,JPMorgan Chase & Co.,32.54
2011-11-09,TRV-US,"Travelers Companies, Inc.",56.92
2011-11-09,UNH-US,UnitedHealth Group Incorporated,45.54
2011-11-09,IBM-US,International Business Machines Corporation,174.07
2011-11-09,AAPL-US,Apple Inc.,14.12
2011-11-09,JNJ-US,Johnson & Johnson,63.53
2011-11-09,BA-US,Boeing Company,64.55
2011-11-09,HON-US,Honeywell International Inc.,47.39
2011-11-09,AMZN-US,"Amazon.com, Inc.",10.56
2011-11-09,CRM-US,"Salesforce, Inc.",32.19
2011-11-09,CVX-US,Chevron Corporation,104.28
2011-11-09,NVDA-US,NVIDIA Corporation,0.36
2011-11-09,MMM-US,3M Company,66.05
2011-11-09,PG-US,Procter & Gamble Company,62.72
2011-11-09,WMT-US,Walmart Inc.,19.35
2011-11-09,MRK-US,"Merck & Co., Inc.",32.22
2011-11-09,DIS-US,Walt Disney Company,33.79
2011-11-09,KO-US,Coca-Cola Company,33.52
2011-11-09,CSCO-US,"Cisco Systems, Inc.",17.61
2011-11-09,NKE-US,"NIKE, Inc. Class B",23.09
2011-11-09,VZ-US,Verizon Communications Inc.,36.89
2011-11-10,GS-US,"Goldman Sachs Group, Inc.",99.5
2011-11-10,CAT-US,Caterpillar Inc.,92.2
2011-11-10,MSFT-US,Microsoft Corporation,26.28
2011-11-10,HD-US,"Home Depot, Inc.",37.2
2011-11-10,SHW-US,Sherwin-Williams Company,28.63
2011-11-10,AMGN-US,Amgen Inc.,57.96
2011-11-10,AXP-US,American Express Company,49.09
2011-11-10,MCD-US,McDonald's Corporation,93.26
2011-11-10,V-US,Visa Inc. Class A,23.26
2011-11-10,JPM-US,JPMorgan Chase & Co.,32.74
2011-11-10,TRV-US,"Travelers Companies, Inc.",57.4
2011-11-10,UNH-US,UnitedHealth Group Incorporated,46.13
2011-11-10,IBM-US,International Business Machines Corporation,175.13
2011-11-10,AAPL-US,Apple Inc.,13.76
2011-11-10,JNJ-US,Johnson & Johnson,64.12
2011-11-10,BA-US,Boeing Company,64.83
2011-11-10,HON-US,Honeywell International Inc.,48.04
2011-11-10,AMZN-US,"Amazon.com, Inc.",10.54
2011-11-10,CRM-US,"Salesforce, Inc.",31.95
2011-11-10,CVX-US,Chevron Corporation,105.5
2011-11-10,NVDA-US,NVIDIA Corporation,0.36
2011-11-10,MMM-US,3M Company,67.15
2011-11-10,PG-US,Procter & Gamble Company,63.24
2011-11-10,WMT-US,Walmart Inc.,19.38
2011-11-10,MRK-US,"Merck & Co., Inc.",33.34
2011-11-10,DIS-US,Walt Disney Company,34.64
2011-11-10,KO-US,Coca-Cola Company,33.7
2011-11-10,CSCO-US,"Cisco Systems, Inc.",18.61
2011-11-10,NKE-US,"NIKE, Inc. Class B",23.48
2011-11-10,VZ-US,Verizon Communications Inc.,37.33
2011-11-11,GS-US,"Goldman Sachs Group, Inc.",101.66
2011-11-11,CAT-US,Caterpillar Inc.,96.13
2011-11-11,MSFT-US,Microsoft Corporation,26.91
2011-11-11,HD-US,"Home Depot, Inc.",38.06
2011-11-11,SHW-US,Sherwin-Williams Company,28.86
2011-11-11,AMGN-US,Amgen Inc.,57.86
2011-11-11,AXP-US,American Express Company,50.37
2011-11-11,MCD-US,McDonald's Corporation,94.76
2011-11-11,V-US,Visa Inc. Class A,23.79
2011-11-11,JPM-US,JPMorgan Chase & Co.,33.28
2011-11-11,TRV-US,"Travelers Companies, Inc.",58.43
2011-11-11,UNH-US,UnitedHealth Group Incorporated,47.13
2011-11-11,IBM-US,International Business Machines Corporation,178.98
2011-11-11,AAPL-US,Apple Inc.,13.74
2011-11-11,JNJ-US,Johnson & Johnson,65.25
2011-11-11,BA-US,Boeing Company,66.92
2011-11-11,HON-US,Honeywell International Inc.,49.14
2011-11-11,AMZN-US,"Amazon.com, Inc.",10.87
2011-11-11,CRM-US,"Salesforce, Inc.",32.47
2011-11-11,CVX-US,Chevron Corporation,107.05
2011-11-11,NVDA-US,NVIDIA Corporation,0.37
2011-11-11,MMM-US,3M Company,68.8
2011-11-11,PG-US,Procter & Gamble Company,63.89
2011-11-11,WMT-US,Walmart Inc.,19.73
2011-11-11,MRK-US,"Merck & Co., Inc.",34.3
2011-11-11,DIS-US,Walt Disney Company,36.7
2011-11-11,KO-US,Coca-Cola Company,34.06
2011-11-11,CSCO-US,"Cisco Systems, Inc.",19.02
2011-11-11,NKE-US,"NIKE, Inc. Class B",24.04
2011-11-11,VZ-US,Verizon Communications Inc.,37.52
2011-11-14,GS-US,"Goldman Sachs Group, Inc.",99.29
2011-11-14,CAT-US,Caterpillar Inc.,96.53
2011-11-14,MSFT-US,Microsoft Corporation,26.76
2011-11-14,HD-US,"Home Depot, Inc.",38.25
2011-11-14,SHW-US,Sherwin-Williams Company,28.66
2011-11-14,AMGN-US,Amgen Inc.,57.33
2011-11-14,AXP-US,American Express Company,49.45
2011-11-14,MCD-US,McDonald's Corporation,94.06
2011-11-14,V-US,Visa Inc. Class A,23.46
2011-11-14,JPM-US,JPMorgan Chase & Co.,32.55
2011-11-14,TRV-US,"Travelers Companies, Inc.",57.53
2011-11-14,UNH-US,UnitedHealth Group Incorporated,46.94
2011-11-14,IBM-US,International Business Machines Corporation,178.95
2011-11-14,AAPL-US,Apple Inc.,13.54
2011-11-14,JNJ-US,Johnson & Johnson,64.91
2011-11-14,BA-US,Boeing Company,67.94
2011-11-14,HON-US,Honeywell International Inc.,49.07
2011-11-14,AMZN-US,"Amazon.com, Inc.",10.95
2011-11-14,CRM-US,"Salesforce, Inc.",33.38
2011-11-14,CVX-US,Chevron Corporation,106.17
2011-11-14,NVDA-US,NVIDIA Corporation,0.37
2011-11-14,MMM-US,3M Company,68.45
2011-11-14,PG-US,Procter & Gamble Company,63.05
2011-11-14,WMT-US,Walmart Inc.,19.63
2011-11-14,MRK-US,"Merck & Co., Inc.",34.01
2011-11-14,DIS-US,Walt Disney Company,36.12
2011-11-14,KO-US,Coca-Cola Company,33.9
2011-11-14,CSCO-US,"Cisco Systems, Inc.",18.94
2011-11-14,NKE-US,"NIKE, Inc. Class B",23.94
2011-11-14,VZ-US,Verizon Communications Inc.,37.0
2011-11-15,GS-US,"Goldman Sachs Group, Inc.",99.75
2011-11-15,CAT-US,Caterpillar Inc.,97.07
2011-11-15,MSFT-US,Microsoft Corporation,26.74
2011-11-15,HD-US,"Home Depot, Inc.",38.07
2011-11-15,SHW-US,Sherwin-Williams Company,28.67
2011-11-15,AMGN-US,Amgen Inc.,56.59
2011-11-15,AXP-US,American Express Company,49.95
2011-11-15,MCD-US,McDonald's Corporation,94.47
2011-11-15,V-US,Visa Inc. Class A,23.91
2011-11-15,JPM-US,JPMorgan Chase & Co.,32.7
2011-11-15,TRV-US,"Travelers Companies, Inc.",57.29
2011-11-15,UNH-US,UnitedHealth Group Incorporated,46.55
2011-11-15,IBM-US,International Business Machines Corporation,180.29
2011-11-15,AAPL-US,Apple Inc.,13.89
2011-11-15,JNJ-US,Johnson & Johnson,64.99
2011-11-15,BA-US,Boeing Company,67.94
2011-11-15,HON-US,Honeywell International Inc.,49.13
2011-11-15,AMZN-US,"Amazon.com, Inc.",10.89
2011-11-15,CRM-US,"Salesforce, Inc.",34.15
2011-11-15,CVX-US,Chevron Corporation,103.27
2011-11-15,NVDA-US,NVIDIA Corporation,0.37
2011-11-15,MMM-US,3M Company,68.45
2011-11-15,PG-US,Procter & Gamble Company,63.56
2011-11-15,WMT-US,Walmart Inc.,19.15
2011-11-15,MRK-US,"Merck & Co., Inc.",34.07
2011-11-15,DIS-US,Walt Disney Company,36.45
2011-11-15,KO-US,Coca-Cola Company,34.0
2011-11-15,CSCO-US,"Cisco Systems, Inc.",19.12
2011-11-15,NKE-US,"NIKE, Inc. Class B",23.99
2011-11-15,VZ-US,Verizon Communications Inc.,37.24
2011-11-16,GS-US,"Goldman Sachs Group, Inc.",95.6
2011-11-16,CAT-US,Caterpillar Inc.,95.75
2011-11-16,MSFT-US,Microsoft Corporation,26.07
2011-11-16,HD-US,"Home Depot, Inc.",37.84
2011-11-16,SHW-US,Sherwin-Williams Company,28.23
2011-11-16,AMGN-US,Amgen Inc.,56.01
2011-11-16,AXP-US,American Express Company,48.12
2011-11-16,MCD-US,McDonald's Corporation,93.15
2011-11-16,V-US,Visa Inc. Class A,23.35
2011-11-16,JPM-US,JPMorgan Chase & Co.,31.47
2011-11-16,TRV-US,"Travelers Companies, Inc.",56.34
2011-11-16,UNH-US,UnitedHealth Group Incorporated,44.91
2011-11-16,IBM-US,International Business Machines Corporation,178.25
2011-11-16,AAPL-US,Apple Inc.,13.74
2011-11-16,JNJ-US,Johnson & Johnson,64.4
2011-11-16,BA-US,Boeing Company,66.34
2011-11-16,HON-US,Honeywell International Inc.,47.8
2011-11-16,AMZN-US,"Amazon.com, Inc.",10.6
2011-11-16,CRM-US,"Salesforce, Inc.",32.94
2011-11-16,CVX-US,Chevron Corporation,101.05
2011-11-16,NVDA-US,NVIDIA Corporation,0.36
