date,ticker,name,price
2016-01-08,GIVN-CH,Givaudan SA,1714.0
2016-01-08,GEBN-CH,Geberit AG,318.1
2016-01-08,SCMN-CH,Swisscom AG,488.3
2016-01-11,LOGN-CH,Logitech International S.A.,14.0
2016-01-11,UBSG-CH,UBS Group AG,17.53
2016-01-11,SREN-CH,Swiss Re AG,94.25
2016-01-11,CFR-CH,Compagnie Financiere Richemont SA,65.0
2016-01-11,SLHN-CH,Swiss Life Holding AG,259.4
2016-01-11,PGHN-CH,Partners Group Holding AG,341.5
2016-01-11,LONN-CH,Lonza Group AG,142.83391
2016-01-11,KNIN-CH,Kuehne & Nagel International AG,128.2
2016-01-11,SIKA-CH,Sika AG,58.13449
2016-01-11,NESN-CH,Nestle S.A.,70.25
2016-01-11,HOLN-CH,Holcim Ltd,21.56864
2016-01-11,ROG-CH,Roche Holding Ltd Dividend Right Cert.,261.0
2016-01-11,ABBN-CH,ABB Ltd.,15.789304
2016-01-11,NOVN-CH,Novartis AG,67.61363
2016-01-11,ZURN-CH,Zurich Insurance Group Ltd,248.3
2016-01-11,GIVN-CH,Givaudan SA,1739.0
2016-01-11,GEBN-CH,Geberit AG,316.1
2016-01-11,SCMN-CH,Swisscom AG,488.5
2016-01-12,LOGN-CH,Logitech International S.A.,14.05
2016-01-12,UBSG-CH,UBS Group AG,17.57
2016-01-12,SREN-CH,Swiss Re AG,95.2
2016-01-12,CFR-CH,Compagnie Financiere Richemont SA,65.55
2016-01-12,SLHN-CH,Swiss Life Holding AG,263.2
2016-01-12,PGHN-CH,Partners Group Holding AG,346.25
2016-01-12,LONN-CH,Lonza Group AG,145.05702
2016-01-12,KNIN-CH,Kuehne & Nagel International AG,129.4
2016-01-12,SIKA-CH,Sika AG,60.65121
2016-01-12,NESN-CH,Nestle S.A.,71.8
2016-01-12,HOLN-CH,Holcim Ltd,21.5975
2016-01-12,ROG-CH,Roche Holding Ltd Dividend Right Cert.,264.1
2016-01-12,ABBN-CH,ABB Ltd.,16.040234
2016-01-12,NOVN-CH,Novartis AG,68.61904
2016-01-12,ZURN-CH,Zurich Insurance Group Ltd,252.8
2016-01-12,GIVN-CH,Givaudan SA,1765.0
2016-01-12,GEBN-CH,Geberit AG,327.0
2016-01-12,SCMN-CH,Swisscom AG,492.2
2016-01-13,LOGN-CH,Logitech International S.A.,14.15
2016-01-13,UBSG-CH,UBS Group AG,17.66
2016-01-13,SREN-CH,Swiss Re AG,96.6
2016-01-13,CFR-CH,Compagnie Financiere Richemont SA,65.45
2016-01-13,SLHN-CH,Swiss Life Holding AG,266.0
2016-01-13,PGHN-CH,Partners Group Holding AG,345.0
2016-01-13,LONN-CH,Lonza Group AG,144.96439
2016-01-13,KNIN-CH,Kuehne & Nagel International AG,131.1
2016-01-13,SIKA-CH,Sika AG,60.65121
2016-01-13,NESN-CH,Nestle S.A.,72.6
2016-01-13,HOLN-CH,Holcim Ltd,21.799526
2016-01-13,ROG-CH,Roche Holding Ltd Dividend Right Cert.,266.4
2016-01-13,ABBN-CH,ABB Ltd.,16.194653
2016-01-13,NOVN-CH,Novartis AG,69.414986
2016-01-13,ZURN-CH,Zurich Insurance Group Ltd,255.6
2016-01-13,GIVN-CH,Givaudan SA,1812.0
2016-01-13,GEBN-CH,Geberit AG,340.1
2016-01-13,SCMN-CH,Swisscom AG,497.7
2016-01-14,LOGN-CH,Logitech International S.A.,13.75
2016-01-14,UBSG-CH,UBS Group AG,17.39
2016-01-14,SREN-CH,Swiss Re AG,95.05
2016-01-14,CFR-CH,Compagnie Financiere Richemont SA,64.65
2016-01-14,SLHN-CH,Swiss Life Holding AG,261.8
2016-01-14,PGHN-CH,Partners Group Holding AG,356.25
2016-01-14,LONN-CH,Lonza Group AG,142.64865
2016-01-14,KNIN-CH,Kuehne & Nagel International AG,129.7
2016-01-14,SIKA-CH,Sika AG,60.001198
2016-01-14,NESN-CH,Nestle S.A.,71.3
2016-01-14,HOLN-CH,Holcim Ltd,21.280033
2016-01-14,ROG-CH,Roche Holding Ltd Dividend Right Cert.,262.5
2016-01-14,ABBN-CH,ABB Ltd.,16.204304
2016-01-14,NOVN-CH,Novartis AG,69.20553
2016-01-14,ZURN-CH,Zurich Insurance Group Ltd,250.0
2016-01-14,GIVN-CH,Givaudan SA,1798.0
2016-01-14,GEBN-CH,Geberit AG,339.5
2016-01-14,SCMN-CH,Swisscom AG,487.8
2016-01-15,LOGN-CH,Logitech International S.A.,13.4
2016-01-15,UBSG-CH,UBS Group AG,16.71
2016-01-15,SREN-CH,Swiss Re AG,92.6
2016-01-15,CFR-CH,Compagnie Financiere Richemont SA,63.1
2016-01-15,SLHN-CH,Swiss Life Holding AG,262.3
2016-01-15,PGHN-CH,Partners Group Holding AG,355.25
2016-01-15,LONN-CH,Lonza Group AG,138.01721
2016-01-15,KNIN-CH,Kuehne & Nagel International AG,126.5
2016-01-15,SIKA-CH,Sika AG,58.451164
2016-01-15,NESN-CH,Nestle S.A.,70.1
2016-01-15,HOLN-CH,Holcim Ltd,20.327623
2016-01-15,ROG-CH,Roche Holding Ltd Dividend Right Cert.,256.5
2016-01-15,ABBN-CH,ABB Ltd.,15.615582
2016-01-15,NOVN-CH,Novartis AG,67.32038
2016-01-15,ZURN-CH,Zurich Insurance Group Ltd,242.8
2016-01-15,GIVN-CH,Givaudan SA,1772.0
2016-01-15,GEBN-CH,Geberit AG,332.3
2016-01-15,SCMN-CH,Swisscom AG,478.2
2016-01-18,LOGN-CH,Logitech International S.A.,13.55
2016-01-18,UBSG-CH,UBS Group AG,16.75
2016-01-18,SREN-CH,Swiss Re AG,92.45
2016-01-18,CFR-CH,Compagnie Financiere Richemont SA,62.8
2016-01-18,SLHN-CH,Swiss Life Holding AG,258.2
2016-01-18,PGHN-CH,Partners Group Holding AG,354.5
2016-01-18,LONN-CH,Lonza Group AG,137.27617
2016-01-18,KNIN-CH,Kuehne & Nagel International AG,129.1
2016-01-18,SIKA-CH,Sika AG,58.017822
2016-01-18,NESN-CH,Nestle S.A.,70.05
2016-01-18,HOLN-CH,Holcim Ltd,20.366106
2016-01-18,ROG-CH,Roche Holding Ltd Dividend Right Cert.,256.4
2016-01-18,ABBN-CH,ABB Ltd.,15.538373
2016-01-18,NOVN-CH,Novartis AG,67.36228
2016-01-18,ZURN-CH,Zurich Insurance Group Ltd,242.3
2016-01-18,GIVN-CH,Givaudan SA,1770.0
2016-01-18,GEBN-CH,Geberit AG,332.8
2016-01-18,SCMN-CH,Swisscom AG,475.0
2016-01-19,LOGN-CH,Logitech International S.A.,13.95
2016-01-19,UBSG-CH,UBS Group AG,17.04
2016-01-19,SREN-CH,Swiss Re AG,94.2
2016-01-19,CFR-CH,Compagnie Financiere Richemont SA,63.75
2016-01-19,SLHN-CH,Swiss Life Holding AG,262.3
2016-01-19,PGHN-CH,Partners Group Holding AG,361.25
2016-01-19,LONN-CH,Lonza Group AG,141.07396
2016-01-19,KNIN-CH,Kuehne & Nagel International AG,131.6
2016-01-19,SIKA-CH,Sika AG,59.36785
2016-01-19,NESN-CH,Nestle S.A.,71.25
2016-01-19,HOLN-CH,Holcim Ltd,20.520031
2016-01-19,ROG-CH,Roche Holding Ltd Dividend Right Cert.,259.8
2016-01-19,ABBN-CH,ABB Ltd.,15.885814
2016-01-19,NOVN-CH,Novartis AG,68.535255
2016-01-19,ZURN-CH,Zurich Insurance Group Ltd,246.7
2016-01-19,GIVN-CH,Givaudan SA,1810.0
2016-01-19,GEBN-CH,Geberit AG,337.2
2016-01-19,SCMN-CH,Swisscom AG,482.2
2016-01-20,LOGN-CH,Logitech International S.A.,13.5
2016-01-20,UBSG-CH,UBS Group AG,16.36
2016-01-20,SREN-CH,Swiss Re AG,90.05
2016-01-20,CFR-CH,Compagnie Financiere Richemont SA,62.1
2016-01-20,SLHN-CH,Swiss Life Holding AG,250.3
2016-01-20,PGHN-CH,Partners Group Holding AG,351.0
2016-01-20,LONN-CH,Lonza Group AG,138.29509
2016-01-20,KNIN-CH,Kuehne & Nagel International AG,126.7
2016-01-20,SIKA-CH,Sika AG,57.617817
2016-01-20,NESN-CH,Nestle S.A.,69.6
2016-01-20,HOLN-CH,Holcim Ltd,19.596485
2016-01-20,ROG-CH,Roche Holding Ltd Dividend Right Cert.,253.3
2016-01-20,ABBN-CH,ABB Ltd.,15.480467
2016-01-20,NOVN-CH,Novartis AG,66.77579
2016-01-20,ZURN-CH,Zurich Insurance Group Ltd,220.0
2016-01-20,GIVN-CH,Givaudan SA,1751.0
2016-01-20,GEBN-CH,Geberit AG,327.6
2016-01-20,SCMN-CH,Swisscom AG,463.7
2016-01-21,LOGN-CH,Logitech International S.A.,14.8
2016-01-21,UBSG-CH,UBS Group AG,16.47
2016-01-21,SREN-CH,Swiss Re AG,90.45
2016-01-21,CFR-CH,Compagnie Financiere Richemont SA,62.4
2016-01-21,SLHN-CH,Swiss Life Holding AG,254.0
2016-01-21,PGHN-CH,Partners Group Holding AG,345.75
2016-01-21,LONN-CH,Lonza Group AG,138.48035
2016-01-21,KNIN-CH,Kuehne & Nagel International AG,127.3
2016-01-21,SIKA-CH,Sika AG,57.634483
2016-01-21,NESN-CH,Nestle S.A.,70.55
2016-01-21,HOLN-CH,Holcim Ltd,20.034208
2016-01-21,ROG-CH,Roche Holding Ltd Dividend Right Cert.,256.7
2016-01-21,ABBN-CH,ABB Ltd.,15.654186
2016-01-21,NOVN-CH,Novartis AG,67.152824
2016-01-21,ZURN-CH,Zurich Insurance Group Ltd,217.8
2016-01-21,GIVN-CH,Givaudan SA,1763.0
2016-01-21,GEBN-CH,Geberit AG,332.0
2016-01-21,SCMN-CH,Swisscom AG,470.5
2016-01-22,LOGN-CH,Logitech International S.A.,15.15
2016-01-22,UBSG-CH,UBS Group AG,16.83
2016-01-22,SREN-CH,Swiss Re AG,92.6
2016-01-22,CFR-CH,Compagnie Financiere Richemont SA,64.35
2016-01-22,SLHN-CH,Swiss Life Holding AG,256.8
2016-01-22,PGHN-CH,Partners Group Holding AG,352.5
